Date,AQI
2022-03-12 00:00:00,160
2022-03-13 00:00:00,193
2022-03-14 00:00:00,231
2022-03-15 00:00:00,253
2022-03-16 00:00:00,218
2022-03-17 00:00:00,218
2022-03-18 00:00:00,293
2022-03-19 00:00:00,231
2022-03-20 00:00:00,242
2022-03-21 00:00:00,271
2022-03-22 00:00:00,180
2022-03-23 00:00:00,206
2022-03-24 00:00:00,280
2022-03-25 00:00:00,211
2022-03-26 00:00:00,207
2022-03-27 00:00:00,195
2022-03-28 00:00:00,251
2022-03-29 00:00:00,274
2022-03-30 00:00:00,276
2022-03-31 00:00:00,298
2022-04-01 00:00:00,218
2022-04-02 00:00:00,226
2022-04-03 00:00:00,245
2022-04-04 00:00:00,262
2022-04-05 00:00:00,233
2022-04-06 00:00:00,248
2022-04-07 00:00:00,264
2022-04-08 00:00:00,242
2022-04-09 00:00:00,261
2022-04-10 00:00:00,244
2022-04-11 00:00:00,258
2022-04-12 00:00:00,229
2022-04-13 00:00:00,286
2022-04-14 00:00:00,280
2022-04-15 00:00:00,201
2022-04-16 00:00:00,253
2022-04-17 00:00:00,251
2022-04-18 00:00:00,257
2022-04-19 00:00:00,317
2022-04-20 00:00:00,277
2022-04-21 00:00:00,296
2022-04-22 00:00:00,204
2022-04-23 00:00:00,245
2022-04-24 00:00:00,261
2022-04-25 00:00:00,244
2022-04-26 00:00:00,209
2022-04-27 00:00:00,287
2022-04-28 00:00:00,295
2022-04-29 00:00:00,299
2022-04-30 00:00:00,270
2022-05-01 00:00:00,256
2022-05-02 00:00:00,218
2022-05-03 00:00:00,227
2022-05-04 00:00:00,269
2022-05-05 00:00:00,146
2022-05-06 00:00:00,273
2022-05-07 00:00:00,206
2022-05-08 00:00:00,205
2022-05-09 00:00:00,171
2022-05-10 00:00:00,160
2022-05-11 00:00:00,156
2022-05-12 00:00:00,164
2022-05-13 00:00:00,176
2022-05-14 00:00:00,270
2022-05-15 00:00:00,242
2022-05-16 00:00:00,297
2022-05-17 00:00:00,239
2022-05-18 00:00:00,251
2022-05-19 00:00:00,202
2022-05-20 00:00:00,266
2022-05-21 00:00:00,285
2022-05-22 00:00:00,203
2022-05-23 00:00:00,136
2022-05-24 00:00:00,89
2022-05-25 00:00:00,166
2022-05-26 00:00:00,199
2022-05-27 00:00:00,206
2022-05-28 00:00:00,210
2022-05-29 00:00:00,273
2022-05-30 00:00:00,201
2022-05-31 00:00:00,215
2022-06-01 00:00:00,322
2022-06-02 00:00:00,202
2022-06-03 00:00:00,240
2022-06-04 00:00:00,227
2022-06-05 00:00:00,215
2022-06-06 00:00:00,195
2022-06-07 00:00:00,280
2022-06-08 00:00:00,346
2022-06-09 00:00:00,223
2022-06-10 00:00:00,303
2022-06-11 00:00:00,256
2022-06-12 00:00:00,249
2022-06-13 00:00:00,200
2022-06-14 00:00:00,222
2022-06-15 00:00:00,153
2022-06-16 00:00:00,132
2022-06-17 00:00:00,88
2022-06-18 00:00:00,79
2022-06-19 00:00:00,99
2022-06-20 00:00:00,124
2022-06-21 00:00:00,128
2022-06-22 00:00:00,139
2022-06-23 00:00:00,140
2022-06-24 00:00:00,197
2022-06-25 00:00:00,230
2022-06-26 00:00:00,169
2022-06-27 00:00:00,127
2022-06-28 00:00:00,137
2022-06-29 00:00:00,163
2022-06-30 00:00:00,116
2022-07-01 00:00:00,76
2022-07-02 00:00:00,95
2022-07-03 00:00:00,76
2022-07-04 00:00:00,113
2022-07-05 00:00:00,161
2022-07-06 00:00:00,104
2022-07-07 00:00:00,100
2022-07-08 00:00:00,94
2022-07-09 00:00:00,110
2022-07-10 00:00:00,71
2022-07-11 00:00:00,95
2022-07-12 00:00:00,100
2022-07-13 00:00:00,79
2022-07-14 00:00:00,87
2022-07-15 00:00:00,79
2022-07-16 00:00:00,81
2022-07-17 00:00:00,61
2022-07-18 00:00:00,92
2022-07-19 00:00:00,105
2022-07-20 00:00:00,98
2022-07-21 00:00:00,70
2022-07-22 00:00:00,140
2022-07-23 00:00:00,72
2022-07-24 00:00:00,72
2022-07-25 00:00:00,67
2022-07-26 00:00:00,69
2022-07-27 00:00:00,74
2022-07-28 00:00:00,68
2022-07-29 00:00:00,71
2022-07-30 00:00:00,58
2022-07-31 00:00:00,71
2022-08-01 00:00:00,71
2022-08-02 00:00:00,84
2022-08-03 00:00:00,122
2022-08-04 00:00:00,112
2022-08-05 00:00:00,72
2022-08-06 00:00:00,98
2022-08-07 00:00:00,118
2022-08-08 00:00:00,84
2022-08-09 00:00:00,112
2022-08-10 00:00:00,102
2022-08-11 00:00:00,75
2022-08-12 00:00:00,88
2022-08-13 00:00:00,80
2022-08-14 00:00:00,84
2022-08-15 00:00:00,62
2022-08-16 00:00:00,63
2022-08-17 00:00:00,60
2022-08-18 00:00:00,72
2022-08-19 00:00:00,71
2022-08-20 00:00:00,80
2022-08-21 00:00:00,117
2022-08-22 00:00:00,104
2022-08-23 00:00:00,83
2022-08-24 00:00:00,63
2022-08-25 00:00:00,96
2022-08-26 00:00:00,113
2022-08-27 00:00:00,105
2022-08-28 00:00:00,119
2022-08-29 00:00:00,144
2022-08-30 00:00:00,116
2022-08-31 00:00:00,124
2022-09-01 00:00:00,121
2022-09-02 00:00:00,110
2022-09-03 00:00:00,119
2022-09-04 00:00:00,115
2022-09-05 00:00:00,102
2022-09-06 00:00:00,119
2022-09-07 00:00:00,133
2022-09-08 00:00:00,136
2022-09-09 00:00:00,141
2022-09-10 00:00:00,110
2022-09-11 00:00:00,85
2022-09-12 00:00:00,84
2022-09-13 00:00:00,72
2022-09-14 00:00:00,71
2022-09-15 00:00:00,57
2022-09-16 00:00:00,47
2022-09-17 00:00:00,70
2022-09-18 00:00:00,119
2022-09-19 00:00:00,182
2022-09-20 00:00:00,130
2022-09-21 00:00:00,109
2022-09-22 00:00:00,66
2022-09-23 00:00:00,57
2022-09-24 00:00:00,54
2022-09-25 00:00:00,52
2022-09-26 00:00:00,100
2022-09-27 00:00:00,108
2022-09-28 00:00:00,140
2022-09-29 00:00:00,151
2022-09-30 00:00:00,173
2022-10-01 00:00:00,186
2022-10-02 00:00:00,181
2022-10-03 00:00:00,128
2022-10-04 00:00:00,150
2022-10-05 00:00:00,211
2022-10-06 00:00:00,79
2022-10-07 00:00:00,55
2022-10-08 00:00:00,56
2022-10-09 00:00:00,48
2022-10-10 00:00:00,44
2022-10-11 00:00:00,66
2022-10-12 00:00:00,143
2022-10-13 00:00:00,130
2022-10-14 00:00:00,154
2022-10-15 00:00:00,186
2022-10-16 00:00:00,232
2022-10-17 00:00:00,237
2022-10-18 00:00:00,241
2022-10-19 00:00:00,234
2022-10-20 00:00:00,232
2022-10-21 00:00:00,262
2022-10-22 00:00:00,265
2022-10-23 00:00:00,259
2022-10-24 00:00:00,312
2022-10-25 00:00:00,302
2022-10-26 00:00:00,271
2022-10-27 00:00:00,354
2022-10-28 00:00:00,357
2022-10-29 00:00:00,397
2022-10-30 00:00:00,352
2022-10-31 00:00:00,392
2022-11-01 00:00:00,424
2022-11-02 00:00:00,376
2022-11-03 00:00:00,450
2022-11-04 00:00:00,447
2022-11-05 00:00:00,381
2022-11-06 00:00:00,339
2022-11-07 00:00:00,354
2022-11-08 00:00:00,372
2022-11-09 00:00:00,260
2022-11-10 00:00:00,295
2022-11-11 00:00:00,346
2022-11-12 00:00:00,303
2022-11-13 00:00:00,303
2022-11-14 00:00:00,294
2022-11-15 00:00:00,227
2022-11-16 00:00:00,264
2022-11-17 00:00:00,260
2022-11-18 00:00:00,289
2022-11-19 00:00:00,280
2022-11-20 00:00:00,314
2022-11-21 00:00:00,310
2022-11-22 00:00:00,255
2022-11-23 00:00:00,237
2022-11-24 00:00:00,213
2022-11-25 00:00:00,294
2022-11-26 00:00:00,336
2022-11-27 00:00:00,328
2022-11-28 00:00:00,333
2022-11-29 00:00:00,369
2022-11-30 00:00:00,365
2022-12-01 00:00:00,368
2022-12-02 00:00:00,352
2022-12-03 00:00:00,370
2022-12-04 00:00:00,407
2022-12-05 00:00:00,347
2022-12-06 00:00:00,353
2022-12-07 00:00:00,304
2022-12-08 00:00:00,281
2022-12-09 00:00:00,314
2022-12-10 00:00:00,360
2022-12-11 00:00:00,306
2022-12-12 00:00:00,218
2022-12-13 00:00:00,177
2022-12-14 00:00:00,163
2022-12-15 00:00:00,189
2022-12-16 00:00:00,223
2022-12-17 00:00:00,304
2022-12-18 00:00:00,353
2022-12-19 00:00:00,410
2022-12-20 00:00:00,366
2022-12-21 00:00:00,328
2022-12-22 00:00:00,342
2022-12-23 00:00:00,359
2022-12-24 00:00:00,349
2022-12-25 00:00:00,308
2022-12-26 00:00:00,331
2022-12-27 00:00:00,339
2022-12-28 00:00:00,321
2022-12-29 00:00:00,306
2022-12-30 00:00:00,399
2022-12-31 00:00:00,349
2023-01-01 00:00:00,259
2023-01-02 00:00:00,357
2023-01-03 00:00:00,385
2023-01-04 00:00:00,343
2023-01-05 00:00:00,340
2023-01-06 00:00:00,400
2023-01-07 00:00:00,377
2023-01-08 00:00:00,375
2023-01-09 00:00:00,434
2023-01-10 00:00:00,407
2023-01-11 00:00:00,308
2023-01-12 00:00:00,371
2023-01-13 00:00:00,378
2023-01-14 00:00:00,353
2023-01-15 00:00:00,213
2023-01-16 00:00:00,270
2023-01-17 00:00:00,288
2023-01-18 00:00:00,306
2023-01-19 00:00:00,338
2023-01-20 00:00:00,226
2023-01-21 00:00:00,294
2023-01-22 00:00:00,407
2023-01-23 00:00:00,335
2023-01-24 00:00:00,237
2023-01-25 00:00:00,160
2023-01-26 00:00:00,298
2023-01-27 00:00:00,229
2023-01-28 00:00:00,236
2023-01-29 00:00:00,331
2023-01-30 00:00:00,207
2023-01-31 00:00:00,192
2023-02-01 00:00:00,164
2023-02-02 00:00:00,194
2023-02-03 00:00:00,199
2023-02-04 00:00:00,242
2023-02-05 00:00:00,244
2023-02-06 00:00:00,265
2023-02-07 00:00:00,285
2023-02-08 00:00:00,144
2023-02-09 00:00:00,212
2023-02-10 00:00:00,187
2023-02-11 00:00:00,275
2023-02-12 00:00:00,175
2023-02-13 00:00:00,135
2023-02-14 00:00:00,132
2023-02-15 00:00:00,190
2023-02-16 00:00:00,270
2023-02-17 00:00:00,367
2023-02-18 00:00:00,371
2023-02-19 00:00:00,331
2023-02-20 00:00:00,324
2023-02-21 00:00:00,245
2023-02-22 00:00:00,302
2023-02-23 00:00:00,227
2023-02-24 00:00:00,171
2023-02-25 00:00:00,225
2023-02-26 00:00:00,291
2023-02-27 00:00:00,260
2023-02-28 00:00:00,219
2023-03-01 00:00:00,181
2023-03-02 00:00:00,226
2023-03-03 00:00:00,152
2023-03-04 00:00:00,129
2023-03-05 00:00:00,142
2023-03-06 00:00:00,142
2023-03-07 00:00:00,173
2023-03-08 00:00:00,215
2023-03-09 00:00:00,119
2023-03-10 00:00:00,187
2023-03-11 00:00:00,200
2023-03-12 00:00:00,216
2023-03-13 00:00:00,231
2023-03-14 00:00:00,219
2023-03-15 00:00:00,213
2023-03-16 00:00:00,259
2023-03-17 00:00:00,188
2023-03-18 00:00:00,184
2023-03-19 00:00:00,162
2023-03-20 00:00:00,154
2023-03-21 00:00:00,75
2023-03-22 00:00:00,164
2023-03-23 00:00:00,151
2023-03-24 00:00:00,205
2023-03-25 00:00:00,78
2023-03-26 00:00:00,164
2023-03-27 00:00:00,146
2023-03-28 00:00:00,147
2023-03-29 00:00:00,198
2023-03-30 00:00:00,170
2023-03-31 00:00:00,73
2023-04-01 00:00:00,106
2023-04-02 00:00:00,128
2023-04-03 00:00:00,179
2023-04-04 00:00:00,109
2023-04-05 00:00:00,135
2023-04-06 00:00:00,142
2023-04-07 00:00:00,142
2023-04-08 00:00:00,172
2023-04-09 00:00:00,217
2023-04-10 00:00:00,195
2023-04-11 00:00:00,260
2023-04-12 00:00:00,213
2023-04-13 00:00:00,211
2023-04-14 00:00:00,249
2023-04-15 00:00:00,235
2023-04-16 00:00:00,229
2023-04-17 00:00:00,206
2023-04-18 00:00:00,235
2023-04-19 00:00:00,236
2023-04-20 00:00:00,159
2023-04-21 00:00:00,129
2023-04-22 00:00:00,141
2023-04-23 00:00:00,118
2023-04-24 00:00:00,160
2023-04-25 00:00:00,156
2023-04-26 00:00:00,210
2023-04-27 00:00:00,219
2023-04-28 00:00:00,150
2023-04-29 00:00:00,216
2023-04-30 00:00:00,132
2023-05-01 00:00:00,91
2023-05-02 00:00:00,76
2023-05-03 00:00:00,107
2023-05-04 00:00:00,113
2023-05-05 00:00:00,183
2023-05-06 00:00:00,234
2023-05-07 00:00:00,173
2023-05-08 00:00:00,131
2023-05-09 00:00:00,197
2023-05-10 00:00:00,203
2023-05-11 00:00:00,274
2023-05-12 00:00:00,227
2023-05-13 00:00:00,235
2023-05-14 00:00:00,259
2023-05-15 00:00:00,162
2023-05-16 00:00:00,259
2023-05-17 00:00:00,336
2023-05-18 00:00:00,149
2023-05-19 00:00:00,152
2023-05-20 00:00:00,186
2023-05-21 00:00:00,215
2023-05-22 00:00:00,199
2023-05-23 00:00:00,198
2023-05-24 00:00:00,158
2023-05-25 00:00:00,106
2023-05-26 00:00:00,98
2023-05-27 00:00:00,110
2023-05-28 00:00:00,134
2023-05-29 00:00:00,136
2023-05-30 00:00:00,115
2023-05-31 00:00:00,85
2023-06-01 00:00:00,96
2023-06-02 00:00:00,120
2023-06-03 00:00:00,121
2023-06-04 00:00:00,171
2023-06-05 00:00:00,166
2023-06-06 00:00:00,139
2023-06-07 00:00:00,239
2023-06-08 00:00:00,161
2023-06-09 00:00:00,152
2023-06-10 00:00:00,134
2023-06-11 00:00:00,130
2023-06-12 00:00:00,169
2023-06-13 00:00:00,205
2023-06-14 00:00:00,213
2023-06-15 00:00:00,154
2023-06-16 00:00:00,119
2023-06-17 00:00:00,119
2023-06-18 00:00:00,90
2023-06-19 00:00:00,75
2023-06-20 00:00:00,104
2023-06-21 00:00:00,91
2023-06-22 00:00:00,110
2023-06-23 00:00:00,132
2023-06-24 00:00:00,169
2023-06-25 00:00:00,71
2023-06-26 00:00:00,93
2023-06-27 00:00:00,86
2023-06-28 00:00:00,93
2023-06-29 00:00:00,101
2023-06-30 00:00:00,70
2023-07-01 00:00:00,69
2023-07-02 00:00:00,71
2023-07-03 00:00:00,118
2023-07-04 00:00:00,144
2023-07-05 00:00:00,96
2023-07-06 00:00:00,72
2023-07-07 00:00:00,77
2023-07-08 00:00:00,71
2023-07-09 00:00:00,64
2023-07-10 00:00:00,65
2023-07-11 00:00:00,69
2023-07-12 00:00:00,77
2023-07-13 00:00:00,77
2023-07-14 00:00:00,73
2023-07-15 00:00:00,100
2023-07-16 00:00:00,69
2023-07-17 00:00:00,85
2023-07-18 00:00:00,113
2023-07-19 00:00:00,77
2023-07-20 00:00:00,93
2023-07-21 00:00:00,109
2023-07-22 00:00:00,96
2023-07-23 00:00:00,73
2023-07-24 00:00:00,77
2023-07-25 00:00:00,102
2023-07-26 00:00:00,73
2023-07-27 00:00:00,92
2023-07-28 00:00:00,81
2023-07-29 00:00:00,59
2023-07-30 00:00:00,65
2023-07-31 00:00:00,89
2023-08-01 00:00:00,92
2023-08-02 00:00:00,91
2023-08-03 00:00:00,75
2023-08-04 00:00:00,105
2023-08-05 00:00:00,85
2023-08-06 00:00:00,101
2023-08-07 00:00:00,102
2023-08-08 00:00:00,110
2023-08-09 00:00:00,118
2023-08-10 00:00:00,133
2023-08-11 00:00:00,123
2023-08-12 00:00:00,126
2023-08-13 00:00:00,105
2023-08-14 00:00:00,114
2023-08-15 00:00:00,108
2023-08-16 00:00:00,109
2023-08-17 00:00:00,131
2023-08-18 00:00:00,153
2023-08-19 00:00:00,125
2023-08-20 00:00:00,91
2023-08-21 00:00:00,91
2023-08-22 00:00:00,106
2023-08-23 00:00:00,71
2023-08-24 00:00:00,85
2023-08-25 00:00:00,117
2023-08-26 00:00:00,152
2023-08-27 00:00:00,186
2023-08-28 00:00:00,144
2023-08-29 00:00:00,162
2023-08-30 00:00:00,154
2023-08-31 00:00:00,146
2023-09-01 00:00:00,140
2023-09-02 00:00:00,136
2023-09-03 00:00:00,136
2023-09-04 00:00:00,136
2023-09-05 00:00:00,121
2023-09-06 00:00:00,106
2023-09-07 00:00:00,105
2023-09-08 00:00:00,84
2023-09-09 00:00:00,55
2023-09-10 00:00:00,46
2023-09-11 00:00:00,54
2023-09-12 00:00:00,90
2023-09-13 00:00:00,106
2023-09-14 00:00:00,121
2023-09-15 00:00:00,100
2023-09-16 00:00:00,85
2023-09-17 00:00:00,63
2023-09-18 00:00:00,63
2023-09-19 00:00:00,73
2023-09-20 00:00:00,97
2023-09-21 00:00:00,113
2023-09-22 00:00:00,102
2023-09-23 00:00:00,108
2023-09-24 00:00:00,131
2023-09-25 00:00:00,118
2023-09-26 00:00:00,152
2023-09-27 00:00:00,129
2023-09-28 00:00:00,139
2023-09-29 00:00:00,157
2023-09-30 00:00:00,166
2023-10-01 00:00:00,146
2023-10-02 00:00:00,144
2023-10-03 00:00:00,154
2023-10-04 00:00:00,176
2023-10-05 00:00:00,177
2023-10-06 00:00:00,211
2023-10-07 00:00:00,215
2023-10-08 00:00:00,164
2023-10-09 00:00:00,174
2023-10-10 00:00:00,179
2023-10-11 00:00:00,191
2023-10-12 00:00:00,218
2023-10-13 00:00:00,255
2023-10-14 00:00:00,256
2023-10-15 00:00:00,232
2023-10-16 00:00:00,206
2023-10-17 00:00:00,87
2023-10-18 00:00:00,125
2023-10-19 00:00:00,118
2023-10-20 00:00:00,195
2023-10-21 00:00:00,246
2023-10-22 00:00:00,311
2023-10-23 00:00:00,263
2023-10-24 00:00:00,220
2023-10-25 00:00:00,243
2023-10-26 00:00:00,256
2023-10-27 00:00:00,259
2023-10-28 00:00:00,303
2023-10-29 00:00:00,324
2023-10-30 00:00:00,346
2023-10-31 00:00:00,357
2023-11-01 00:00:00,364
2023-11-02 00:00:00,392
2023-11-03 00:00:00,468
2023-11-04 00:00:00,415
2023-11-05 00:00:00,453
2023-11-06 00:00:00,421
2023-11-07 00:00:00,395
2023-11-08 00:00:00,426
2023-11-09 00:00:00,437
2023-11-10 00:00:00,278
2023-11-11 00:00:00,220
2023-11-12 00:00:00,218
2023-11-13 00:00:00,358
2023-11-14 00:00:00,396
2023-11-15 00:00:00,398
2023-11-16 00:00:00,418
2023-11-17 00:00:00,404
2023-11-18 00:00:00,318
2023-11-19 00:00:00,301
2023-11-20 00:00:00,348
2023-11-21 00:00:00,372
2023-11-22 00:00:00,395
2023-11-23 00:00:00,390
2023-11-24 00:00:00,415
2023-11-25 00:00:00,388
2023-11-26 00:00:00,397
2023-11-27 00:00:00,395
2023-11-28 00:00:00,311
2023-11-29 00:00:00,289
2023-11-30 00:00:00,398
2023-12-01 00:00:00,372
2023-12-02 00:00:00,352
2023-12-03 00:00:00,313
2023-12-04 00:00:00,310
2023-12-05 00:00:00,297
2023-12-06 00:00:00,285
2023-12-07 00:00:00,320
2023-12-08 00:00:00,325
2023-12-09 00:00:00,322
2023-12-10 00:00:00,314
2023-12-11 00:00:00,317
2023-12-12 00:00:00,355
2023-12-13 00:00:00,378
2023-12-14 00:00:00,326
2023-12-15 00:00:00,323
2023-12-16 00:00:00,355
2023-12-17 00:00:00,331
2023-12-18 00:00:00,330
2023-12-19 00:00:00,286
2023-12-20 00:00:00,285
2023-12-21 00:00:00,361
2023-12-22 00:00:00,409
2023-12-23 00:00:00,449
2023-12-24 00:00:00,411
2023-12-25 00:00:00,383
2023-12-26 00:00:00,377
2023-12-27 00:00:00,380
2023-12-28 00:00:00,358
2023-12-29 00:00:00,381
2023-12-30 00:00:00,400
2023-12-31 00:00:00,382
2024-01-01 00:00:00,346
2024-01-02 00:00:00,340
2024-01-03 00:00:00,341
2024-01-04 00:00:00,377
2024-01-05 00:00:00,333
2024-01-06 00:00:00,319
2024-01-07 00:00:00,333
2024-01-08 00:00:00,345
2024-01-09 00:00:00,343
2024-01-10 00:00:00,273
2024-01-11 00:00:00,348
2024-01-12 00:00:00,340
2024-01-13 00:00:00,398
2024-01-14 00:00:00,447
2024-01-15 00:00:00,359
2024-01-16 00:00:00,371
2024-01-17 00:00:00,368
2024-01-18 00:00:00,318
2024-01-19 00:00:00,348
2024-01-20 00:00:00,329
2024-01-21 00:00:00,349
2024-01-22 00:00:00,333
2024-01-23 00:00:00,368
2024-01-24 00:00:00,409
2024-01-25 00:00:00,332
2024-01-26 00:00:00,408
2024-01-27 00:00:00,356
2024-01-28 00:00:00,365
2024-01-29 00:00:00,356
2024-01-30 00:00:00,357
2024-01-31 00:00:00,391
2024-02-01 00:00:00,176
2024-02-02 00:00:00,215
2024-02-03 00:00:00,199
2024-02-04 00:00:00,274
2024-02-05 00:00:00,177
2024-02-06 00:00:00,140
2024-02-07 00:00:00,174
2024-02-08 00:00:00,161
2024-02-09 00:00:00,146
2024-02-10 00:00:00,295
2024-02-11 00:00:00,313
2024-02-12 00:00:00,300
2024-02-13 00:00:00,341
2024-02-14 00:00:00,340
2024-02-15 00:00:00,278
2024-02-16 00:00:00,268
2024-02-17 00:00:00,245
2024-02-18 00:00:00,270
2024-02-19 00:00:00,231
2024-02-20 00:00:00,226
2024-02-21 00:00:00,243
2024-02-22 00:00:00,150
2024-02-23 00:00:00,143
2024-02-24 00:00:00,193
2024-02-25 00:00:00,193
2024-02-26 00:00:00,172
2024-02-27 00:00:00,159
2024-02-28 00:00:00,141
2024-02-29 00:00:00,147
2024-03-01 00:00:00,208
2024-03-02 00:00:00,117
2024-03-03 00:00:00,126
2024-03-04 00:00:00,141
2024-03-05 00:00:00,125
2024-03-06 00:00:00,138
2024-03-07 00:00:00,181
2024-03-08 00:00:00,157
2024-03-09 00:00:00,145
2024-03-10 00:00:00,182
2024-03-11 00:00:00,201
2024-03-12 00:00:00,190
2024-03-13 00:00:00,165
2024-03-14 00:00:00,195
2024-03-15 00:00:00,128
2024-03-16 00:00:00,168
2024-03-17 00:00:00,193
2024-03-18 00:00:00,199
2024-03-19 00:00:00,222
2024-03-20 00:00:00,230
2024-03-21 00:00:00,171
2024-03-22 00:00:00,166
2024-03-23 00:00:00,232
2024-03-24 00:00:00,195
2024-03-25 00:00:00,197
2024-03-26 00:00:00,134
2024-03-27 00:00:00,178
2024-03-28 00:00:00,160
2024-03-29 00:00:00,176
2024-03-30 00:00:00,190
2024-03-31 00:00:00,243
2024-04-01 00:00:00,133
2024-04-02 00:00:00,144
2024-04-03 00:00:00,167
2024-04-04 00:00:00,173
2024-04-05 00:00:00,174
2024-04-06 00:00:00,168
2024-04-07 00:00:00,179
2024-04-08 00:00:00,191
2024-04-09 00:00:00,203
2024-04-10 00:00:00,222
2024-04-11 00:00:00,240
2024-04-12 00:00:00,232
2024-04-13 00:00:00,198
2024-04-14 00:00:00,141
2024-04-15 00:00:00,205
2024-04-16 00:00:00,228
2024-04-17 00:00:00,147
2024-04-18 00:00:00,164
2024-04-19 00:00:00,186
2024-04-20 00:00:00,219
2024-04-21 00:00:00,139
2024-04-22 00:00:00,129
2024-04-23 00:00:00,190
2024-04-24 00:00:00,178
2024-04-25 00:00:00,200
2024-04-26 00:00:00,197
2024-04-27 00:00:00,165
2024-04-28 00:00:00,176
2024-04-29 00:00:00,225
2024-04-30 00:00:00,189
2024-05-01 00:00:00,200
2024-05-02 00:00:00,197
2024-05-03 00:00:00,264
2024-05-04 00:00:00,282
2024-05-05 00:00:00,292
2024-05-06 00:00:00,248
2024-05-07 00:00:00,303
2024-05-08 00:00:00,225
2024-05-09 00:00:00,179
2024-05-10 00:00:00,180
2024-05-11 00:00:00,242
2024-05-12 00:00:00,184
2024-05-13 00:00:00,228
2024-05-14 00:00:00,235
2024-05-15 00:00:00,244
2024-05-16 00:00:00,236
2024-05-17 00:00:00,233
2024-05-18 00:00:00,262
2024-05-19 00:00:00,245
2024-05-20 00:00:00,228
2024-05-21 00:00:00,240
2024-05-22 00:00:00,193
2024-05-23 00:00:00,156
2024-05-24 00:00:00,157
2024-05-25 00:00:00,168
2024-05-26 00:00:00,191
2024-05-27 00:00:00,225
2024-05-28 00:00:00,246
2024-05-29 00:00:00,240
2024-05-30 00:00:00,230
2024-05-31 00:00:00,192
2024-06-01 00:00:00,245
2024-06-02 00:00:00,173
2024-06-03 00:00:00,155
2024-06-04 00:00:00,211
2024-06-05 00:00:00,251
2024-06-06 00:00:00,183
2024-06-07 00:00:00,231
2024-06-08 00:00:00,237
2024-06-09 00:00:00,182
2024-06-10 00:00:00,172
2024-06-11 00:00:00,223
2024-06-12 00:00:00,213
2024-06-13 00:00:00,195
2024-06-14 00:00:00,189
2024-06-15 00:00:00,186
2024-06-16 00:00:00,197
2024-06-17 00:00:00,169
2024-06-18 00:00:00,196
2024-06-19 00:00:00,306
2024-06-20 00:00:00,179
2024-06-21 00:00:00,175
2024-06-22 00:00:00,186
2024-06-23 00:00:00,145
2024-06-24 00:00:00,138
2024-06-25 00:00:00,134
2024-06-26 00:00:00,132
2024-06-27 00:00:00,74
2024-06-28 00:00:00,64
2024-06-29 00:00:00,118
2024-06-30 00:00:00,115
2024-07-01 00:00:00,105
2024-07-02 00:00:00,118
2024-07-03 00:00:00,108
2024-07-04 00:00:00,61
2024-07-05 00:00:00,77
2024-07-06 00:00:00,65
2024-07-07 00:00:00,56
2024-07-08 00:00:00,56
2024-07-09 00:00:00,84
2024-07-10 00:00:00,138
2024-07-11 00:00:00,113
2024-07-12 00:00:00,107
2024-07-13 00:00:00,102
2024-07-14 00:00:00,107
2024-07-15 00:00:00,109
2024-07-16 00:00:00,100
2024-07-17 00:00:00,90
2024-07-18 00:00:00,95
2024-07-19 00:00:00,124
2024-07-20 00:00:00,109
2024-07-21 00:00:00,103
2024-07-22 00:00:00,85
2024-07-23 00:00:00,93
2024-07-24 00:00:00,97
2024-07-25 00:00:00,109
2024-07-26 00:00:00,84
2024-07-27 00:00:00,131
2024-07-28 00:00:00,83
2024-07-29 00:00:00,76
2024-07-30 00:00:00,97
2024-07-31 00:00:00,96
2024-08-01 00:00:00,64
2024-08-02 00:00:00,76
2024-08-03 00:00:00,68
2024-08-04 00:00:00,64
2024-08-05 00:00:00,59
2024-08-06 00:00:00,61
2024-08-07 00:00:00,61
2024-08-08 00:00:00,54
2024-08-09 00:00:00,61
2024-08-10 00:00:00,71
2024-08-11 00:00:00,69
2024-08-12 00:00:00,56
2024-08-13 00:00:00,63
2024-08-14 00:00:00,79
2024-08-15 00:00:00,72
2024-08-16 00:00:00,63
2024-08-17 00:00:00,74
2024-08-18 00:00:00,83
2024-08-19 00:00:00,84
2024-08-20 00:00:00,66
2024-08-21 00:00:00,87
2024-08-22 00:00:00,85
2024-08-23 00:00:00,77
2024-08-24 00:00:00,105
2024-08-25 00:00:00,77
2024-08-26 00:00:00,72
2024-08-27 00:00:00,64
2024-08-28 00:00:00,70
2024-08-29 00:00:00,58
2024-08-30 00:00:00,102
2024-08-31 00:00:00,92
2024-09-01 00:00:00,101
2024-09-02 00:00:00,87
2024-09-03 00:00:00,89
2024-09-04 00:00:00,69
2024-09-05 00:00:00,83
2024-09-06 00:00:00,95
2024-09-07 00:00:00,71
2024-09-08 00:00:00,91
2024-09-09 00:00:00,114
2024-09-10 00:00:00,106
2024-09-11 00:00:00,71
2024-09-12 00:00:00,64
2024-09-13 00:00:00,52
2024-09-14 00:00:00,62
2024-09-15 00:00:00,107
2024-09-16 00:00:00,139
2024-09-17 00:00:00,172
2024-09-18 00:00:00,115
2024-09-19 00:00:00,56
2024-09-20 00:00:00,98
2024-09-21 00:00:00,116
2024-09-22 00:00:00,162
2024-09-23 00:00:00,165
2024-09-24 00:00:00,195
2024-09-25 00:00:00,233
2024-09-26 00:00:00,94
2024-09-27 00:00:00,80
2024-09-28 00:00:00,66
